<Logging continued from "data/ulx_logs/11-22-24.txt">
[21:06:35] Chupacabr killed Chupacabr
[21:06:40] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_wheeldrive_gaz_aaa_4m
[21:06:57] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezdetpack
[21:06:58] Chupacabr was killed by ent_aboot_gmod_ezshippingcontainer
[21:07:16] Chupacabr killed василий каратаев using weapon_crowbar
[21:07:23] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_flb
[21:07:25] василий каратаев was killed by ent_rus_spawnbase
[21:07:25] Chupacabr was killed by ent_rus_spawnbase
[21:07:32] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_amr
[21:07:36] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_wheeldrive_su14_2
[21:07:42] BriceMashiro killed Chupacabr using lvs_wheeldrive_gaz_aaa_4m
[21:07:43] василий каратаев was killed by ent_rus_spawnbase
[21:07:48] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_wheeldrive_t26
[21:07:49] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_mgl
[21:08:04] BriceMashiro killed василий каратаев using lvs_wheeldrive_gaz_aaa_4m
[21:08:06] BriceMashiro killed Chupacabr using lvs_wheeldrive_gaz_aaa_4m
[21:08:12] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_t34
[21:08:12] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_renaultft_m
[21:08:23] Chupacabr killed BriceMashiro using lvs_renaultft_m
[21:08:36] василий каратаев killed Chupacabr using lvs_wheeldrive_t34
[21:08:44] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_renaultft_f
[21:08:47] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_wheeldrive_t34
[21:09:06] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsticknadebundle
[21:09:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsticknadebundle
[21:09:16] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_pz1b
[21:09:19] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_pz2c
[21:09:24] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsticknadebundle
[21:09:38] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:09:45] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:09:52] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:09:54] BriceMashiro killed василий каратаев using lvs_wheeldrive_t34
[21:10:02] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:10:11] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:10:13] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_machinepistol
[21:10:13] василий каратаев suicided!
[21:10:13] василий каратаев killed Chupacabr using env_explosion
[21:10:19] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_magpistol
[21:10:24] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezclusterbomb
[21:10:58] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezhebomb
[21:11:07] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezhebomb
[21:11:12] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsmallbomb
[21:11:21] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezheatrocket
[21:11:21] BriceMashiro killed василий каратаев using lvs_wheeldrive_t34
[21:11:24] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezincendiarybomb
[21:11:27] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezclusterbomb
[21:11:32] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbomb
[21:11:40] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_apisr
[21:11:45] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbomb
[21:11:46] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezammo
[21:11:48] василий каратаев suicided!
[21:12:00] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:12:04] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezheatrocket
[21:12:12] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezstickynade
[21:12:13] василий каратаев killed BriceMashiro
[21:12:21] Chupacabr killed василий каратаев using player
[21:12:28] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:12:35] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:12:47] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:12:53] Chupacabr killed василий каратаев using wep_aboot_jmod_apisr
[21:13:01] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:13:01] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_magrevolver
[21:13:17] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[21:13:40] Chupacabr killed василий каратаев using ent_jack_gmod_ezcrate_uni
[21:13:48] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezminimore
[21:13:50] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezminimore
[21:13:51] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_plinkingpistol
[21:14:01] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezminimore
[21:14:04] Chupacabr suicided!
[21:14:08] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_mrl
[21:14:11] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:14:17] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezhebomb
[21:14:17] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_annabelle
[21:14:38] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_combsr
[21:15:00] Chupacabr was killed by ent_jack_gmod_ezminirocket
[21:15:00] василий каратаев was killed by ent_jack_gmod_ezminirocket
[21:15:07] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_python
[21:15:09] BriceMashiro suicided!
[21:15:14] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_pas
[21:15:18] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_sas
[21:15:22] василий каратаев killed Chupacabr using wep_jack_gmod_sas
[21:15:24] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_p47
[21:15:25] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[21:15:29] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_spas
[21:15:32] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_spas
[21:15:33] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_pistol
[21:15:38] Chupacabr killed василий каратаев using wep_aboot_jmod_spas
[21:15:46] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_lac
[21:15:48] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_magpistol
[21:16:10] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_flb
[21:16:11] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsmallbomb
[21:16:15] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsticknadebundle
[21:16:23] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_zero
[21:16:29] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_revolver
[21:16:35] Chupacabr killed василий каратаев using wep_jack_gmod_revolver
[21:16:46] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_magrevolver
[21:16:52] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_car
[21:16:58] василий каратаев killed Chupacabr using wep_jack_gmod_carbine
[21:17:07] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[21:17:27] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_machinepistol
[21:17:34] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezammo
[21:17:41] василий каратаев killed Chupacabr using wep_jack_gmod_carbine
[21:17:48] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_shotrevolver
[21:17:52] Chupacabr killed василий каратаев using wep_jack_gmod_shotrevolver
[21:18:01] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_car
[21:20:01] BriceMashiro killed Chupacabr using hunter_flechette
[21:20:05] BriceMashiro suicided!
[21:20:09] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezweapon_bas
[21:20:43] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_smg2
[21:21:06] Chupacabr<STEAM_0:1:63230461> spawned sent ent_fumo_gmod_ezchair
[21:21:25] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_smg1
[21:21:50] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_ar3
[21:22:18] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_gr9
[21:23:28] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_jmod_ezweapon_akm
[21:26:56] Chupacabr<STEAM_0:1:63230461> spawned sent ent_aboot_gmod_ezarmor_longfallboots
[21:27:13] RusLanConnection teleported to BriceMashiro
[21:27:13] RusLanConnection teleported to Chupacabr
[21:27:14] RusLanConnection teleported to Redoket
[21:27:14] RusLanConnection teleported to Chupacabr
[21:27:15] RusLanConnection teleported to Redoket
[21:27:16] RusLanConnection teleported to василий каратаев
[21:27:17] RusLanConnection teleported to Redoket
[21:27:25] RusLanConnection brought BriceMashiro,Chupacabr,Redoket,василий каратаев
[21:28:08] RusLanConnection set the hp for Everyone to 100
[21:28:53] BriceMashiro: ты так долго срёш руслан
[21:29:49] BriceMashiro: негры
[21:29:53] BriceMashiro: плохие
[21:30:28] BriceMashiro: ладно в душе я нигер
[21:30:36] BriceMashiro: вот правда
[21:30:53] RusLanConnection brought BriceMashiro,Chupacabr,Redoket,василий каратаев
[21:30:58] BriceMashiro: руслан
[21:31:12] василий каратаев: РЯДОВОЙ ГОВНО
[21:31:17] василий каратаев: РЯДОВОЙ ГОВНО
[21:31:40] BriceMashiro: значит кто то друго
[21:32:00] BriceMashiro: ЕЕБАААТЬ Я ЧЕЛ ИЗ МОО
[21:32:02] BriceMashiro: А НЕИ
[21:32:50] BriceMashiro: тогда
[21:33:13] василий каратаев: НОРМ?
[21:33:48] василий каратаев: НУ
[21:34:22] василий каратаев: АЩС
[21:34:25] BriceMashiro: слышно?
[21:34:35] BriceMashiro: ???
[21:34:40] BriceMashiro: аваававыыав
[21:34:42] BriceMashiro: ??
[21:35:04] василий каратаев: У НАС
[21:35:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_aboot_gmod_ezshippingcontainer
[21:35:07] василий каратаев: ТАКАЯ ФРАКЦИЯ
[21:35:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezworkbench
[21:35:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[21:35:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:40] василий каратаев: УРА ПОМЕНЯ
[21:35:49] василий каратаев: У ТЕБЯ ЖОЛТЫ ЦВЕТ
[21:35:58] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:58] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:58] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:35:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:36:12] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:12] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:12] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:13] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsand
[21:36:14] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsand
[21:36:14] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:36:18] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:19] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:21] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:22] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:22] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:24] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:25] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:27] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:29] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:30] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:31] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:32] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:33] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezsolargenerator
[21:36:46] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezceramic
[21:36:48] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezceramic
[21:36:49] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezceramic
[21:36:54] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_eztoolbox
[21:38:06] BriceMashiro: енако
[21:38:28] BriceMashiro: КАК РАЗБИНДИТЬ ЭТУ ХУЙНЮ
[21:38:35] василий каратаев: МЕНЮ О
[21:38:38] василий каратаев: ТАМ ГОРЯЧИЕ
[21:38:39] BriceMashiro: UNBIND НЕ РАБО
[21:38:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaugerdrill
[21:38:55] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezlfg
[21:38:56] BriceMashiro: Х
[21:39:08] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezpumpjack
[21:39:10] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezfuel
[21:39:10] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezfurnace
[21:39:11] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezfuel
[21:39:15] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezpumpjack
[21:39:23] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezlfg
[21:39:29] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezaugerdrill
[21:39:38] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:42] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:42] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:44] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:45] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:49] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_rus_gmod_ezpowerline
[21:39:54] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezpowerbank
[21:39:59] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezpowerbank
[21:40:29] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezrefinery
[21:41:05] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezaidradio
[21:41:14] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezsentry
[21:41:23] василий каратаев<STEAM_0:0:814052183> spawned sent ent_rus_gmod_ezpowerline
[21:41:28] василий каратаев<STEAM_0:0:814052183> spawned sent ent_rus_gmod_ezpowerline
[21:41:33] василий каратаев<STEAM_0:0:814052183> spawned sent ent_rus_gmod_ezpowerline
[21:42:30] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_wheeldrive_gaz_aaa
[21:42:35] Chupacabr<STEAM_0:1:63230461> spawned sent lvs_wheeldrive_citroen_type23
[21:42:40] василий каратаев: ПАЙПЫ?
[21:42:54] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsentry
[21:42:56] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsentry
[21:43:02] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsentry
[21:43:13] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbasicparts
[21:43:14] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:43:20] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[21:43:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_mltorso
[21:43:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_schirmmuetze
[21:43:51] BriceMashiro: ЩА
[21:43:52] BriceMashiro: ща
[21:43:53] BriceMashiro: ща
[21:43:55] василий каратаев: ГОВНО ФРАКЦИИ С ПРАВА
[21:43:59] василий каратаев: МЕШАТЬ НЕ БУДЕТ?
[21:44:14] Chupacabr: сквад меню
[21:44:15] василий каратаев: ГОВНО ФРАКЦИИ С ПРАВА
[21:44:27] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:44:31] BriceMashiro: позор
[21:44:32] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezgas
[21:45:02] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_nazihead
[21:45:04] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_glasses
[21:45:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:45:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:45:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:45:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:45:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:45:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsteel
[21:45:23] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_hhead
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[21:45:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezexplosives
[21:45:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[21:45:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[21:45:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[21:45:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[21:45:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[21:45:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcloth
[21:45:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcloth
[21:45:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcloth
[21:45:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcloth
[21:45:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchemicals
[21:45:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchemicals
[21:45:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchemicals
[21:45:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchemicals
[21:45:42] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_maska
[21:47:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:47:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:47:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:47:17] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezpropellant
[21:48:07] BriceMashiro: а ну
[21:48:07] BriceMashiro: ты
[21:48:13] BriceMashiro: але
[21:48:17] BriceMashiro: але
[21:48:18] BriceMashiro: ты
[21:49:33] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_hlshoulder
[21:49:36] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_hrshoulder
[21:49:45] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezpickaxe
[21:50:46] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_mhtorso
[21:50:53] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_flaktorso
[21:51:18] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_mltorso
[21:51:19] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_mtorso
[21:51:27] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_htorso
[21:52:05] BriceMashiro: да позор
[21:52:06] BriceMashiro: ага
[21:52:57] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:52:59] BriceMashiro: так тогда надо на тогл ставить войс
[21:52:59] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:53:01] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:53:05] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:53:09] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:53:16] Chupacabr<STEAM_0:1:63230461> spawned sent ent_jack_gmod_ezarmor_metalpot
[21:53:16] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[21:53:21] BriceMashiro: вот только...
[21:53:29] RusLanConnection: jmod_debug_cluster_minelayer 
[21:53:29] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezceramic
[21:53:36] Chupacabr: jmod_debug_cluster_minelayer 
[21:53:56] BriceMashiro: руслан сделай мне лицо
[21:54:01] BriceMashiro: искажение на двойку поставить
[21:54:08] BriceMashiro: и чуть зловее
[21:54:55] BriceMashiro: так ТАК ТАК БЛИН
[21:55:03] BriceMashiro: прост дамую
[21:55:19] RusLanConnection killed василий каратаев
[21:55:19] RusLanConnection killed BriceMashiro
[21:55:29] RusLanConnection brought BriceMashiro,Chupacabr,Redoket,василий каратаев
[21:55:35] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_nazihead
[21:55:39] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezarmor_hlshoulder
